0.05,0,-0.01,0,-1
73.7,0,-35.166,0,-1
73.75,0,-35.166,0,-1
73.8,0,-35.166,0,-1
73.85,0,-35.166,0,-1
73.9,0,-35.166,0,-1
73.95,0,-35.166,0,-1
74,0,-35.166,0,-1
74.05,0,-35.166,0,-1
74.1,0,-35.166,0,-1
74.15,0,-35.166,0,-1
74.2,0,-35.166,0,-1
74.25,0,-35.166,0,-1
74.3,0,-35.166,0,-1
74.35,0,-35.166,0,-1
74.4,0,-35.166,0,-1
74.45,0,-35.166,0,-1
74.5,0,-35.166,0,-1
74.55,0,-35.166,0,-1
74.6,0,-35.166,0,-1
74.65,0,-35.166,0,-1
74.7,0,-35.166,0,-1
74.75,0,-35.166,0,-1
74.8,0,-35.166,0,-1
74.85,0,-35.166,0,-1
74.9,0,-35.166,0,-1
74.95,0,-35.166,0,-1
75,0,-35.166,0,-1
75.05,0,-35.166,0,-1
75.1,0,-35.166,0,-1
75.15,0,-35.166,0,-1
75.2,0,-35.166,0,-1
75.25,0,-35.166,0,-1
75.3,0,-35.166,0,-1
75.35,0,-35.166,0,-1
75.4,0,-35.166,0,-1
75.45,0,-35.166,0,-1
75.5,0,-35.166,0,-1
75.55,0,-35.166,0,-1
75.6,0,-35.166,0,-1
75.65,0,-35.166,0,-1
75.7,0,-35.166,0,-1
75.75,0,-35.166,0,-1
75.8,0,-35.166,0,-1
75.85,0,-35.166,0,-1
75.9,0,-35.166,0,-1
75.95,0,-35.166,0,-1
76,0,-35.166,0,-1
76.05,0,-35.166,0,-1
76.1,0,-35.166,0,-1
76.15,0,-35.166,0,-1
76.2,0,-35.166,0,-1
76.25,0,-35.166,0,-1
76.3,0,-35.166,0,-1
76.35,0,-35.166,0,-1
76.4,0,-35.166,0,-1
76.45,0,-35.166,0,-1
76.5,0,-35.166,0,-1
76.55,0,-35.166,0,-1
76.6,0,-35.166,0,-1
76.65,0,-35.166,0,-1
76.7,0,-35.166,0,-1
76.75,0,-35.166,0,-1
76.8,0,-35.166,0,-1
76.85,0,-35.166,0,-1
76.9,0,-35.166,0,-1
76.95,0,-35.166,0,-1
77,0,-35.166,0,-1
77.05,0,-35.166,0,-1
77.1,0,-35.166,0,-1
77.15,0,-35.166,0,-1
77.2,0,-35.166,0,-1
77.25,0,-35.166,0,-1
77.3,0,-35.166,0,-1
77.35,0,-35.166,0,-1
77.4,0,-35.166,0,-1
77.45,0,-35.166,0,-1
77.5,0,-35.166,0,-1
77.55,0,-35.166,0,-1
77.6,0,-35.166,0,-1
77.65,0,-35.166,0,-1
77.7,0,-35.166,0,-1
77.75,0,-35.166,0,-1
77.8,0,-35.166,0,-1
77.85,0,-35.166,0,-1
77.9,0,-35.166,0,-1
77.95,0,-35.166,0,-1
78,0,-35.166,0,-1
78.05,0,-35.166,0,-1
78.1,0,-35.166,0,-1
78.15,0,-35.166,0,-1
78.2,0,-35.166,0,-1
78.25,0,-35.166,0,-1
78.3,0,-35.166,0,-1
78.35,0,-35.166,0,-1
78.4,0,-35.166,0,-1
78.45,0,-35.166,0,-1
78.5,0,-35.166,0,-1
78.55,0,-35.166,0,-1
78.6,0,-35.166,0,-1
78.65,0,-35.166,0,-1
78.7,0,-35.166,0,-1
78.75,0,-35.166,0,-1
78.8,0,-35.166,0,-1
78.85,0,-35.166,0,-1
78.9,0,-35.166,0,-1
78.95,0,-35.166,0,-1
79,0,-35.166,0,-1
79.05,0,-35.166,0,-1
79.1,0,-35.166,0,-1
79.15,0,-35.166,0,-1
79.2,0,-35.166,0,-1
79.25,0,-35.166,0,-1
79.3,0,-35.166,0,-1
79.35,0,-35.166,0,-1
79.4,0,-35.166,0,-1
79.45,0,-35.166,0,-1
79.5,0,-35.166,0,-1
79.55,0,-35.166,0,-1
79.6,0,-35.166,0,-1
79.65,0,-35.166,0,-1
79.7,0,-35.166,0,-1
79.75,0,-35.166,0,-1
79.8,0,-35.166,0,-1
79.85,0,-35.166,0,-1
79.9,0,-35.166,0,-1
79.95,0,-35.166,0,-1
80,0,-35.166,0,-1
80.05,0,-35.166,0,-1
80.1,0,-35.166,0,-1
80.15,0,-35.166,0,-1
80.2,0,-35.166,0,-1
80.25,0,-35.166,0,-1
80.3,0,-35.166,0,-1
80.35,0,-35.166,0,-1
80.4,0,-35.166,0,-1
80.45,0,-35.166,0,-1
80.5,0,-35.166,0,-1
80.55,0,-35.166,0,-1
80.6,0,-35.166,0,-1
80.65,0,-35.166,0,-1
80.7,0,-35.166,0,-1
80.75,0,-35.166,0,-1
80.8,0,-35.166,0,-1
80.85,0,-35.166,0,-1
80.9,0,-35.166,0,-1
80.95,0,-35.166,0,-1
81,0,-35.166,0,-1
81.05,0,-35.166,0,-1
81.1,0,-35.166,0,-1
81.15,0,-35.166,0,-1
81.2,0,-35.166,0,-1
81.25,0,-35.166,0,-1
81.3,0,-35.166,0,-1
81.35,0,-35.166,0,-1
81.4,0,-35.166,0,-1
81.45,0,-35.166,0,-1
81.5,0,-35.166,0,-1
81.55,0,-35.166,0,-1
81.6,0,-35.166,0,-1
81.65,0,-35.166,0,-1
81.7,0,-35.166,0,-1
81.75,0,-35.166,0,-1
81.8,0,-35.166,0,-1
81.85,0,-35.166,0,-1
81.9,0,-35.166,0,-1
81.95,0,-35.166,0,-1
82,0,-35.166,0,-1
82.05,0,-35.166,0,-1
82.1,0,-35.166,0,-1
82.15,0,-35.166,0,-1
82.2,0,-35.166,0,-1
82.25,0,-35.166,0,-1
82.3,0,-35.166,0,-1
82.35,0,-35.166,0,-1
82.4,0,-35.166,0,-1
82.45,0,-35.166,0,-1
82.5,0,-35.166,0,-1
82.55,0,-35.166,0,-1
82.6,0,-35.166,0,-1
82.65,0,-35.166,0,-1
82.7,0,-35.166,0,-1
82.75,0,-35.166,0,-1
82.8,0,-35.166,0,-1
82.85,0,-35.166,0,-1
82.9,0,-35.166,0,-1
82.95,0,-35.166,0,-1
83,0,-35.166,0,-1
83.05,0,-35.166,0,-1
83.1,0,-35.166,0,-1
83.15,0,-35.166,0,-1
83.2,0,-35.166,0,-1
83.25,0,-35.166,0,-1
83.3,0,-35.166,0,-1
83.35,0,-35.166,0,-1
83.4,0,-35.166,0,-1
83.45,0,-35.166,0,-1
83.5,0,-35.166,0,-1
83.55,0,-35.166,0,-1
83.6,0,-35.166,0,-1
83.65,0,-35.166,0,-1
83.7,0,-35.166,0,-1
83.75,0,-35.166,0,-1
83.8,0,-35.166,0,-1
83.85,0,-35.166,0,-1
83.9,0,-35.166,0,-1
83.95,0,-35.166,0,-1
84,0,-35.166,0,-1
84.05,0,-35.166,0,-1
84.1,0,-35.166,0,-1
84.15,0,-35.166,0,-1
84.2,0,-35.166,0,-1
84.25,0,-35.166,0,-1
84.3,0,-35.166,0,-1
84.35,0,-35.166,0,-1
84.4,0,-35.166,0,-1
84.45,0,-35.166,0,-1
84.5,0,-35.166,0,-1
84.55,0,-35.166,0,-1
84.6,0,-35.166,0,-1
84.65,0,-35.166,0,-1
84.7,0,-35.166,0,-1
84.75,0,-35.166,0,-1
84.8,0,-35.166,0,-1
84.85,0,-35.166,0,-1
84.9,0,-35.166,0,-1
84.95,0,-35.166,0,-1
85,0,-35.166,0,-1
85.05,0,-35.166,0,-1
85.1,0,-35.166,0,-1
85.15,0,-35.166,0,-1
85.2,0,-35.166,0,-1
85.25,0,-35.166,0,-1
85.3,0,-35.166,0,-1
85.35,0,-35.166,0,-1
85.4,0,-35.166,0,-1
85.45,0,-35.166,0,-1
85.5,0,-35.166,0,-1
85.55,0,-35.166,0,-1
85.6,0,-35.166,0,-1
85.65,0,-35.166,0,-1
85.7,0,-35.166,0,-1
85.75,0,-35.166,0,-1
85.8,0,-35.166,0,-1
85.85,0,-35.166,0,-1
85.9,0,-35.166,0,-1
85.95,0,-35.166,0,-1
86,0,-35.166,0,-1
86.05,0,-35.166,0,-1
86.1,0,-35.166,0,-1
86.15,0,-35.166,0,-1
86.2,0,-35.166,0,-1
86.25,0,-35.166,0,-1
86.3,0,-35.166,0,-1
86.35,0,-35.166,0,-1
86.4,0,-35.166,0,-1
86.45,0,-35.166,0,-1
86.5,0,-35.166,0,-1
86.55,0,-35.166,0,-1
86.6,0,-35.166,0,-1
86.65,0,-35.166,0,-1
86.7,0,-35.166,0,-1
86.75,0,-35.166,0,-1
86.8,0,-35.166,0,-1
86.85,0,-35.166,0,-1
86.9,0,-35.166,0,-1
86.95,0,-35.166,0,-1
87,0,-35.166,0,-1
87.05,0,-35.166,0,-1
87.1,0,-35.166,0,-1
87.15,0,-35.166,0,-1
87.2,0,-35.166,0,-1
87.25,0,-35.166,0,-1
87.3,0,-35.166,0,-1
87.35,0,-35.166,0,-1
87.4,0,-35.166,0,-1
87.45,0,-35.166,0,-1
87.5,0,-35.166,0,-1
87.55,0,-35.166,0,-1
87.6,0,-35.166,0,-1
87.65,0,-35.166,0,-1
87.7,0,-35.166,0,-1
87.75,0,-35.166,0,-1
87.8,0,-35.166,0,-1
87.85,0,-35.166,0,-1
87.9,0,-35.166,0,-1
87.95,0,-35.166,0,-1
88,0,-35.166,0,-1
88.05,0,-35.166,0,-1
88.1,0,-35.166,0,-1
88.15,0,-35.166,0,-1
88.2,0,-35.166,0,-1
88.25,0,-35.166,0,-1
88.3,0,-35.166,0,-1
88.35,0,-35.166,0,-1
88.4,0,-35.166,0,-1
88.45,0,-35.166,0,-1
88.5,0,-35.166,0,-1
88.55,0,-35.166,0,-1
88.6,0,-35.166,0,-1
88.65,0,-35.166,0,-1
88.7,0,-35.166,0,-1
88.75,0,-35.166,0,-1
88.8,0,-35.166,0,-1
88.85,0,-35.166,0,-1
88.9,0,-35.166,0,-1
88.95,0,-35.166,0,-1
89,0,-35.166,0,-1
89.05,0,-35.166,0,-1
89.1,0,-35.166,0,-1
89.15,0,-35.166,0,-1
89.2,0,-35.166,0,-1
89.25,0,-35.166,0,-1
89.3,0,-35.166,0,-1
89.35,0,-35.166,0,-1
89.4,0,-35.166,0,-1
89.45,0,-35.166,0,-1
89.5,0,-35.166,0,-1
89.55,0,-35.166,0,-1
89.6,0,-35.166,0,-1
89.65,0,-35.166,0,-1
89.7,0,-35.166,0,-1
89.75,0,-35.166,0,-1
89.8,0,-35.166,0,-1
89.85,0,-35.166,0,-1
89.9,0,-35.166,0,-1
89.95,0,-35.166,0,-1
90,0,-35.166,0,-1
90.05,0,-35.166,0,-1
90.1,0,-35.166,0,-1
90.15,0,-35.166,0,-1
90.2,0,-35.166,0,-1
90.25,0,-35.166,0,-1
90.3,0,-35.166,0,-1
90.35,0,-35.166,0,-1
90.4,0,-35.166,0,-1
90.45,0,-35.166,0,-1
90.5,0,-35.166,0,-1
90.55,0,-35.166,0,-1
90.6,0,-35.166,0,-1
90.65,0,-35.166,0,-1
90.7,0,-35.166,0,-1
90.75,0,-35.166,0,-1
90.8,0,-35.166,0,-1
90.85,0,-35.166,0,-1
90.9,0,-35.166,0,-1
90.95,0,-35.166,0,-1
91,0,-35.166,0,-1
91.05,0,-35.166,0,-1
91.1,0,-35.166,0,-1
91.15,0,-35.166,0,-1
91.2,0,-35.166,0,-1
91.25,0,-35.166,0,-1
91.3,0,-35.166,0,-1
91.35,0,-35.166,0,-1
91.4,0,-35.166,0,-1
91.45,0,-35.166,0,-1
91.5,0,-35.166,0,-1
91.55,0,-35.166,0,-1
91.6,0,-35.166,0,-1
91.65,0,-35.166,0,-1
91.7,0,-35.166,0,-1
91.75,0,-35.166,0,-1
91.8,0,-35.166,0,-1
91.85,0,-35.166,0,-1
91.9,0,-35.166,0,-1
91.95,0,-35.166,0,-1
92,0,-35.166,0,-1
92.05,0,-35.166,0,-1
92.1,0,-35.166,0,-1
92.15,0,-35.166,0,-1
92.2,0,-35.166,0,-1
92.25,0,-35.166,0,-1
92.3,0,-35.166,0,-1
92.35,0,-35.166,0,-1
92.4,0,-35.166,0,-1
92.45,0,-35.166,0,-1
92.5,0,-35.166,0,-1
92.55,0,-35.166,0,-1
92.6,0,-35.166,0,-1
92.65,0,-35.166,0,-1
92.7,0,-35.166,0,-1
92.75,0,-35.166,0,-1
92.8,0,-35.166,0,-1
92.85,0,-35.166,0,-1
92.9,0,-35.166,0,-1
92.95,0,-35.166,0,-1
93,0,-35.166,0,-1
93.05,0,-35.166,0,-1
93.1,0,-35.166,0,-1
93.15,0,-35.166,0,-1
93.2,0,-35.166,0,-1
93.25,0,-35.166,0,-1
93.3,0,-35.166,0,-1
93.35,0,-35.166,0,-1
93.4,0,-35.166,0,-1
93.45,0,-35.166,0,-1
93.5,0,-35.166,0,-1
93.55,0,-35.166,0,-1
93.6,0,-35.166,0,-1
93.65,0,-35.166,0,-1
93.7,0,-35.166,0,-1
93.75,0,-35.166,0,-1
93.8,0,-35.166,0,-1
93.85,0,-35.166,0,-1
93.9,0,-35.166,0,-1
93.95,0,-35.166,0,-1
94,0,-35.166,0,-1
94.05,0,-35.166,0,-1
94.1,0,-35.166,0,-1
94.15,0,-35.166,0,-1
94.2,0,-35.166,0,-1
94.25,0,-35.166,0,-1
94.3,0,-35.166,0,-1
94.35,0,-35.166,0,-1
94.4,0,-35.166,0,-1
94.45,0,-35.166,0,-1
94.5,0,-35.166,0,-1
94.55,0,-35.166,0,-1
94.6,0,-35.166,0,-1
94.65,0,-35.166,0,-1
94.7,0,-35.166,0,-1
94.75,0,-35.166,0,-1
94.8,0,-35.166,0,-1
94.85,0,-35.166,0,-1
94.9,0,-35.166,0,-1
94.95,0,-35.166,0,-1
95,0,-35.166,0,-1
95.05,0,-35.166,0,-1
95.1,0,-35.166,0,-1
95.15,0,-35.166,0,-1
95.2,0,-35.166,0,-1
95.25,0,-35.166,0,-1
95.3,0,-35.166,0,-1
95.35,0,-35.166,0,-1
95.4,0,-35.166,0,-1
95.45,0,-35.166,0,-1
95.5,0,-35.166,0,-1
95.55,0,-35.166,0,-1
95.6,0,-35.166,0,-1
95.65,0,-35.166,0,-1
95.7,0,-35.166,0,-1
95.75,0,-35.166,0,-1
95.8,0,-35.166,0,-1
95.85,0,-35.166,0,-1
95.9,0,-35.166,0,-1
95.95,0,-35.166,0,-1
96,0,-35.166,0,-1
96.05,0,-35.166,0,-1
96.1,0,-35.166,0,-1
96.15,0,-35.166,0,-1
96.2,0,-35.166,0,-1
96.25,0,-35.166,0,-1
96.3,0,-35.166,0,-1
96.35,0,-35.166,0,-1
96.4,0,-35.166,0,-1
96.45,0,-35.166,0,-1
96.5,0,-35.166,0,-1
96.55,0,-35.166,0,-1
96.6,0,-35.166,0,-1
96.65,0,-35.166,0,-1
96.7,0,-35.166,0,-1
96.75,0,-35.166,0,-1
96.8,0,-35.166,0,-1
96.85,0,-35.166,0,-1
96.9,0,-35.166,0,-1
96.95,0,-35.166,0,-1
97,0,-35.166,0,-1
97.05,0,-35.166,0,-1
97.1,0,-35.166,0,-1
97.15,0,-35.166,0,-1
97.2,0,-35.166,0,-1
97.25,0,-35.166,0,-1
97.3,0,-35.166,0,-1
97.35,0,-35.166,0,-1
97.4,0,-35.166,0,-1
97.45,0,-35.166,0,-1
97.5,0,-35.166,0,-1
97.55,0,-35.166,0,-1
97.6,0,-35.166,0,-1
97.65,0,-35.166,0,-1
97.7,0,-35.166,0,-1
97.75,0,-35.166,0,-1
97.8,0,-35.166,0,-1
97.85,0,-35.166,0,-1
97.9,0,-35.166,0,-1
97.95,0,-35.166,0,-1
98,0,-35.166,0,-1
98.05,0,-35.166,0,-1
98.1,0,-35.166,0,-1
98.15,0,-35.166,0,-1
98.2,0,-35.166,0,-1
98.25,0,-35.166,0,-1
98.3,0,-35.166,0,-1
98.35,0,-35.166,0,-1
98.4,0,-35.166,0,-1
98.45,0,-35.166,0,-1
98.5,0,-35.166,0,-1
98.55,0,-35.166,0,-1
98.6,0,-35.166,0,-1
98.65,0,-35.166,0,-1
98.7,0,-35.166,0,-1
98.75,0,-35.166,0,-1
98.8,0,-35.166,0,-1
98.85,0,-35.166,0,-1
98.9,0,-35.166,0,-1
98.95,0,-35.166,0,-1
99,0,-35.166,0,-1
99.05,0,-35.166,0,-1
99.1,0,-35.166,0,-1
99.15,0,-35.166,0,-1
99.2,0,-35.166,0,-1
99.25,0,-35.166,0,-1
99.3,0,-35.166,0,-1
99.35,0,-35.166,0,-1
99.4,0,-35.166,0,-1
99.45,0,-35.166,0,-1
99.5,0,-35.166,0,-1
99.55,0,-35.166,0,-1
99.6,0,-35.166,0,-1
99.65,0,-35.166,0,-1
99.7,0,-35.166,0,-1
99.75,0,-35.166,0,-1
99.8,0,-35.166,0,-1
99.85,0,-35.166,0,-1
99.9,0,-35.166,0,-1
99.95,0,-35.166,0,-1
100,0,-35.166,0,-1
100.05,0,-35.166,0,-1
100.1,0,-35.166,0,-1
100.15,0,-35.166,0,-1
100.2,0,-35.166,0,-1
100.25,0,-35.166,0,-1
100.3,0,-35.166,0,-1
100.35,0,-35.166,0,-1
100.4,0,-35.166,0,-1
100.45,0,-35.166,0,-1
100.5,0,-35.166,0,-1
100.55,0,-35.166,0,-1
100.6,0,-35.166,0,-1
100.65,0,-35.166,0,-1
100.7,0,-35.166,0,-1
100.75,0,-35.166,0,-1
100.8,0,-35.166,0,-1
100.85,0,-35.166,0,-1
100.9,0,-35.166,0,-1
100.95,0,-35.166,0,-1
101,0,-35.166,0,-1
101.05,0,-35.166,0,-1
101.1,0,-35.166,0,-1
101.15,0,-35.166,0,-1
101.2,0,-35.166,0,-1
101.25,0,-35.166,0,-1
101.3,0,-35.166,0,-1
101.35,0,-35.166,0,-1
101.4,0,-35.166,0,-1
101.45,0,-35.166,0,-1
101.5,0,-35.166,0,-1
101.55,0,-35.166,0,-1
101.6,0,-35.166,0,-1
101.65,0,-35.166,0,-1
101.7,0,-35.166,0,-1
101.75,0,-35.166,0,-1
101.8,0,-35.166,0,-1
101.85,0,-35.166,0,-1
101.9,0,-35.166,0,-1
101.95,0,-35.166,0,-1
102,0,-35.166,0,-1
102.05,0,-35.166,0,-1
102.1,0,-35.166,0,-1
102.15,0,-35.166,0,-1
102.2,0,-35.166,0,-1
102.25,0,-35.166,0,-1
102.3,0,-35.166,0,-1
102.35,0,-35.166,0,-1
102.4,0,-35.166,0,-1
102.45,0,-35.166,0,-1
102.5,0,-35.166,0,-1
102.55,0,-35.166,0,-1
102.6,0,-35.166,0,-1
102.65,0,-35.166,0,-1
102.7,0,-35.166,0,-1
102.75,0,-35.166,0,-1
102.8,0,-35.166,0,-1
102.85,0,-35.166,0,-1
102.9,0,-35.166,0,-1
102.95,0,-35.166,0,-1
103,0,-35.166,0,-1
103.05,0,-35.166,0,-1
103.1,0,-35.166,0,-1
103.15,0,-35.166,0,-1
103.2,0,-35.166,0,-1
103.25,0,-35.166,0,-1
103.3,0,-35.166,0,-1
103.35,0,-35.166,0,-1
103.4,0,-35.166,0,-1
103.45,0,-35.166,0,-1
103.5,0,-35.166,0,-1
103.55,0,-35.166,0,-1
103.6,0,-35.166,0,-1
103.65,0,-35.166,0,-1
103.7,0,-35.166,0,-1
103.75,0,-35.166,0,-1
103.8,0,-35.166,0,-1
103.85,0,-35.166,0,-1
103.9,0,-35.166,0,-1
103.95,0,-35.166,0,-1
104,0,-35.166,0,-1
104.05,0,-35.166,0,-1
104.1,0,-35.166,0,-1
104.15,0,-35.166,0,-1
104.2,0,-35.166,0,-1
104.25,0,-35.166,0,-1
104.3,0,-35.166,0,-1
104.35,0,-35.166,0,-1
104.4,0,-35.166,0,-1
104.45,0,-35.166,0,-1
104.5,0,-35.166,0,-1
104.55,0,-35.166,0,-1
104.6,0,-35.166,0,-1
104.65,0,-35.166,0,-1
104.7,0,-35.166,0,-1
104.75,0,-35.166,0,-1
104.8,0,-35.166,0,-1
104.85,0,-35.166,0,-1
104.9,0,-35.166,0,-1
104.95,0,-35.166,0,-1
105,0,-35.166,0,-1
105.05,0,-35.166,0,-1
105.1,0,-35.166,0,-1
105.15,0,-35.166,0,-1
105.2,0,-35.166,0,-1
105.25,0,-35.166,0,-1
105.3,0,-35.166,0,-1
105.35,0,-35.166,0,-1
105.4,0,-35.166,0,-1
105.45,0,-35.166,0,-1
105.5,0,-35.166,0,-1
105.55,0,-35.166,0,-1
105.6,0,-35.166,0,-1
105.65,0,-35.166,0,-1
105.7,0,-35.166,0,-1
105.75,0,-35.166,0,-1
105.8,0,-35.166,0,-1
105.85,0,-35.166,0,-1
105.9,0,-35.166,0,-1
105.95,0,-35.166,0,-1
106,0,-35.166,0,-1
106.05,0,-35.166,0,-1
106.1,0,-35.166,0,-1
106.15,0,-35.166,0,-1
106.2,0,-35.166,0,-1
106.25,0,-35.166,0,-1
106.3,0,-35.166,0,-1
106.35,0,-35.166,0,-1
106.4,0,-35.166,0,-1
106.45,0,-35.166,0,-1
106.5,0,-35.166,0,-1
106.55,0,-35.166,0,-1
106.6,0,-35.166,0,-1
106.65,0,-35.166,0,-1
106.7,0,-35.166,0,-1
106.75,0,-35.166,0,-1
106.8,0,-35.166,0,-1
106.85,0,-35.166,0,-1
106.9,0,-35.166,0,-1
106.95,0,-35.166,0,-1
107,0,-35.166,0,-1
107.05,0,-35.166,0,-1
107.1,0,-35.166,0,-1
107.15,0,-35.166,0,-1
107.2,0,-35.166,0,-1
107.25,0,-35.166,0,-1
107.3,0,-35.166,0,-1
107.35,0,-35.166,0,-1
107.4,0,-35.166,0,-1
107.45,0,-35.166,0,-1
107.5,0,-35.166,0,-1
107.55,0,-35.166,0,-1
107.6,0,-35.166,0,-1
107.65,0,-35.166,0,-1
107.7,0,-35.166,0,-1
107.75,0,-35.166,0,-1
107.8,0,-35.166,0,-1
107.85,0,-35.166,0,-1
107.9,0,-35.166,0,-1
107.95,0,-35.166,0,-1
108,0,-35.166,0,-1
108.05,0,-35.166,0,-1
108.1,0,-35.166,0,-1
108.15,0,-35.166,0,-1
108.2,0,-35.166,0,-1
108.25,0,-35.166,0,-1
108.3,0,-35.166,0,-1
108.35,0,-35.166,0,-1
108.4,0,-35.166,0,-1
108.45,0,-35.166,0,-1
108.5,0,-35.166,0,-1
108.55,0,-35.166,0,-1
108.6,0,-35.166,0,-1
108.65,0,-35.166,0,-1
108.7,0,-35.166,0,-1
108.75,0,-35.166,0,-1
108.8,0,-35.166,0,-1
108.85,0,-35.166,0,-1
108.9,0,-35.166,0,-1
108.95,0,-35.166,0,-1
109,0,-35.166,0,-1
109.05,0,-35.166,0,-1
109.1,0,-35.166,0,-1
109.15,0,-35.166,0,-1
109.2,0,-35.166,0,-1
109.25,0,-35.166,0,-1
109.3,0,-35.166,0,-1
109.35,0,-35.166,0,-1
109.4,0,-35.166,0,-1
109.45,0,-35.166,0,-1
109.5,0,-35.166,0,-1
109.55,0,-35.166,0,-1
109.6,0,-35.166,0,-1
109.65,0,-35.166,0,-1
109.7,0,-35.166,0,-1
109.75,0,-35.166,0,-1
109.8,0,-35.166,0,-1
109.85,0,-35.166,0,-1
109.9,0,-35.166,0,-1
